Price,Manufacturer,Model,Mileage,Horse Power,Fuel,Transmission,Fabrication Year,Age,Posting Month,Posting Year,country_of_origin
78000.0,HAVAL,H6 CONFORT LINE,118000.0,9.0,Gasoline,Automatic,2020.0,4.0,November,2023.0,China
91000.0,HAVAL,H6,52000.0,9.0,Gasoline,Automatic,2020.0,4.0,December,2023.0,China
80000.0,HAVAL,H6,90000.0,9.0,Gasoline,Automatic,2019.0,5.0,December,2023.0,China
88000.0,HAVAL,H6,49000.0,9.0,Gasoline,Automatic,2020.0,4.0,December,2023.0,China
79000.0,HAVAL,H6,88000.0,9.0,Gasoline,Automatic,2019.0,5.0,December,2023.0,China
87000.0,HAVAL,H6,57000.0,9.0,Gasoline,Automatic,2019.0,5.0,November,2023.0,China
91000.0,HAVAL,H6 SUV,70000.0,9.0,Gasoline,Automatic,2021.0,3.0,December,2023.0,China
78000.0,HAVAL,H6,130000.0,9.0,Gasoline,Automatic,2019.0,5.0,December,2023.0,China
112000.0,HAVAL,H6,4308.0,9.0,Gasoline,Automatic,2022.0,2.0,December,2023.0,China
89000.0,HAVAL,H6,50000.0,9.0,Gasoline,Automatic,2019.0,5.0,December,2023.0,China
55000.0,HAVAL,H2,94000.0,9.0,Gasoline,Manual,2017.0,7.0,December,2023.0,China
77000.0,HAVAL,H6,120000.0,9.0,Gasoline,Automatic,2020.0,4.0,February,2024.0,China
117000.0,HAVAL,H6 LUXURY,17000.0,8.0,Gasoline,Automatic,2022.0,2.0,February,2024.0,China
85000.0,HAVAL,H6,55000.0,9.0,Gasoline,Automatic,2019.0,5.0,February,2024.0,China
87000.0,HAVAL,JOLION,40000.0,9.0,Gasoline,Automatic,2022.0,2.0,February,2024.0,China
82000.0,HAVAL,H6,62000.0,9.0,Gasoline,Automatic,2020.0,4.0,February,2024.0,China
80000.0,HAVAL,H6,90000.0,9.0,Gasoline,Automatic,2019.0,5.0,February,2024.0,China
118000.0,HAVAL,H6,42000.0,8.0,Gasoline,Automatic,2022.0,2.0,February,2024.0,China
77000.0,HAVAL,H6,108000.0,9.0,Gasoline,Automatic,2019.0,5.0,February,2024.0,China
85000.0,HAVAL,H6,52000.0,9.0,Gasoline,Automatic,2020.0,4.0,February,2024.0,China
89500.0,HAVAL,JOLION,25000.0,9.0,Gasoline,Automatic,2021.0,3.0,February,2024.0,China
78000.0,HAVAL,H6,130000.0,9.0,Gasoline,Automatic,2019.0,5.0,February,2024.0,China
79000.0,HAVAL,H6,106000.0,9.0,Gasoline,Automatic,2019.0,5.0,February,2024.0,China
101460.0,HAVAL,H6,61000.0,9.0,Gasoline,Automatic,2021.0,3.0,February,2024.0,China
85000.0,HAVAL,H6,79000.0,9.0,Gasoline,Automatic,2021.0,3.0,February,2024.0,China
76000.0,HAVAL,H6,53000.0,9.0,Gasoline,Automatic,2019.0,5.0,February,2024.0,China
65000.0,HAVAL,H6,100000.0,9.0,Gasoline,Automatic,2017.0,7.0,February,2024.0,China
85000.0,HAVAL,H6 LUXURY,68800.0,9.0,Gasoline,Automatic,2019.0,5.0,January,2024.0,China
85000.0,HAVAL,H6,45000.0,9.0,Gasoline,Automatic,2020.0,4.0,February,2024.0,China
79000.0,HAVAL,H6,105000.0,9.0,Gasoline,Automatic,2019.0,5.0,February,2024.0,China
89500.0,HAVAL,JOLION,29000.0,9.0,Gasoline,Automatic,2023.0,1.0,February,2024.0,China
64000.0,HAVAL,H6,100000.0,9.0,Gasoline,Manual,2017.0,7.0,February,2024.0,China
91000.0,HAVAL,JOLION,27000.0,9.0,Gasoline,Automatic,2022.0,2.0,February,2024.0,China
66000.0,HAVAL,H2,65000.0,9.0,Gasoline,Automatic,2017.0,7.0,February,2024.0,China
95000.0,HAVAL,H6,90000.0,12.0,Gasoline,Automatic,2020.0,4.0,February,2024.0,China
85000.0,HAVAL,H6,66000.0,9.0,Gasoline,Automatic,2019.0,5.0,February,2024.0,China
86000.0,HAVAL,H6,50000.0,9.0,Gasoline,Automatic,2020.0,4.0,February,2024.0,China
85000.0,HAVAL,H6,77000.0,9.0,Gasoline,Automatic,2021.0,3.0,February,2024.0,China
65000.0,HAVAL,H6,82730.0,9.0,Gasoline,Automatic,2018.0,6.0,January,2024.0,China
92000.0,HAVAL,JOLION,21000.0,9.0,Gasoline,Automatic,2022.0,2.0,February,2024.0,China
178000.0,CUPRA,FORMENTOR,2600.0,11.0,Gasoline,Automatic,2023.0,1.0,December,2023.0,Spain
169000.0,CUPRA,FORMENTOR,19000.0,8.0,Gasoline,Automatic,2022.0,2.0,December,2023.0,Spain
173000.0,CUPRA,FORMENTOR HIGHT-GRADE,24000.0,11.0,Gasoline,Automatic,2022.0,2.0,December,2023.0,Spain
124000.0,CUPRA,LEON 300CH,70000.0,19.0,Gasoline,Automatic,2020.0,4.0,November,2023.0,Spain
170000.0,CUPRA,FORMENTOR,7000.0,11.0,Gasoline,Automatic,2022.0,2.0,November,2023.0,Spain
190000.0,CUPRA,FORMENTOR,0.0,11.0,Gasoline,Automatic,2023.0,1.0,December,2023.0,Spain
172000.0,CUPRA,FORMENTOR,24000.0,11.0,Gasoline,Automatic,2022.0,2.0,December,2023.0,Spain
99000.0,CUPRA,SEAT LEON,98000.0,17.0,Gasoline,Automatic,2019.0,5.0,November,2023.0,Spain
166500.0,CUPRA,FORMENTOR HIGHT-GRADE,31000.0,11.0,Gasoline,Automatic,2022.0,2.0,February,2024.0,Spain
169000.0,CUPRA,FORMENTOR,19000.0,8.0,Gasoline,Automatic,2022.0,2.0,February,2024.0,Spain
190000.0,CUPRA,FORMENTOR,0.0,11.0,Gasoline,Automatic,2023.0,1.0,February,2024.0,Spain
170000.0,CUPRA,FORMENTOR,27000.0,11.0,Gasoline,Automatic,2022.0,2.0,January,2024.0,Spain
69000.0,MG,ZS,59000.0,7.0,Gasoline,Automatic,2020.0,4.0,December,2023.0,United Kingdom
61000.0,MG,ZS,80000.0,7.0,Gasoline,Manual,2018.0,6.0,March,2023.0,United Kingdom
85000.0,MG,ZS,11000.0,7.0,Gasoline,Automatic,2022.0,2.0,April,2023.0,United Kingdom
66800.0,MG,ZS,74000.0,7.0,Gasoline,Automatic,2019.0,5.0,December,2023.0,United Kingdom
34000.0,MG,F,100000.0,4.0,Gasoline,Manual,2017.0,7.0,November,2022.0,United Kingdom
66900.0,MG,ZS,72000.0,6.0,Gasoline,Automatic,2018.0,6.0,November,2022.0,United Kingdom
73000.0,MG,ZS,52000.0,7.0,Gasoline,Automatic,2020.0,4.0,January,2023.0,United Kingdom
67000.0,MG,ZS,100000.0,7.0,Gasoline,Automatic,2018.0,6.0,January,2023.0,United Kingdom
68000.0,MG,ZS,74000.0,7.0,Gasoline,Automatic,2019.0,5.0,December,2023.0,United Kingdom
40000.0,MG,GT,140000.0,6.0,Gasoline,Manual,2017.0,7.0,December,2023.0,United Kingdom
72000.0,MG,ZS,60000.0,7.0,Gasoline,Automatic,2020.0,4.0,December,2023.0,United Kingdom
92000.0,MG,HS,42000.0,10.0,Gasoline,Automatic,2020.0,4.0,November,2023.0,United Kingdom
58000.0,MG,3 BVM,30000.0,6.0,Gasoline,Manual,2021.0,3.0,December,2023.0,United Kingdom
72000.0,MG,ZS,60000.0,7.0,Gasoline,Automatic,2022.0,2.0,December,2023.0,United Kingdom
47500.0,MG,3 1.5,46000.0,6.0,Gasoline,Manual,2021.0,3.0,December,2023.0,United Kingdom
69000.0,MG,ZS,59000.0,7.0,Gasoline,Automatic,2020.0,4.0,December,2023.0,United Kingdom
44500.0,MG,3,46000.0,6.0,Gasoline,Manual,2021.0,3.0,December,2023.0,United Kingdom
54000.0,MG,GS,58000.0,13.0,Gasoline,Automatic,2017.0,7.0,December,2023.0,United Kingdom
58500.0,MG,ZS,117000.0,7.0,Gasoline,Automatic,2019.0,5.0,December,2023.0,United Kingdom
68000.0,MG,ZS,35000.0,7.0,Gasoline,Automatic,2019.0,5.0,November,2023.0,United Kingdom
62000.0,MG,ZS,78000.0,7.0,Gasoline,Automatic,2018.0,6.0,November,2023.0,United Kingdom
53000.0,MG,GS,152000.0,9.0,Gasoline,Automatic,2017.0,7.0,November,2023.0,United Kingdom
78900.0,MG,ZS,28000.0,7.0,Gasoline,Automatic,2021.0,3.0,December,2023.0,United Kingdom
53000.0,MG,5,23000.0,6.0,Gasoline,Manual,2021.0,3.0,December,2023.0,United Kingdom
73000.0,MG,ZS,20000.0,7.0,Gasoline,Automatic,2020.0,4.0,December,2023.0,United Kingdom
62000.0,MG,GS AWD,115000.0,9.0,Gasoline,Automatic,2017.0,7.0,December,2023.0,United Kingdom
68000.0,MG,ZS,40000.0,7.0,Gasoline,Automatic,2019.0,5.0,December,2023.0,United Kingdom
172000.0,MG,HS,18000.0,15.0,Gasoline,Automatic,2022.0,2.0,December,2023.0,United Kingdom
129000.0,MG,HS TROPHY 2.0L,12000.0,15.0,Gasoline,Automatic,2021.0,3.0,December,2023.0,United Kingdom
62000.0,MG,5 LUXE BVA,40000.0,7.0,Gasoline,Automatic,2021.0,3.0,November,2023.0,United Kingdom
62000.0,MG,GS,160000.0,9.0,Gasoline,Automatic,2017.0,7.0,December,2023.0,United Kingdom
57000.0,MG,ZS,85000.0,7.0,Gasoline,Manual,2018.0,6.0,November,2023.0,United Kingdom
95000.0,MG,GT SPORT,5000.0,9.0,Gasoline,Automatic,2023.0,1.0,December,2023.0,United Kingdom
60000.0,MG,ZS BVA,117000.0,7.0,Gasoline,Automatic,2019.0,5.0,November,2023.0,United Kingdom
80000.0,MG,ZS,30000.0,7.0,Gasoline,Automatic,2022.0,2.0,December,2023.0,United Kingdom
63500.0,MG,ZS,46000.0,7.0,Gasoline,Manual,2020.0,4.0,November,2023.0,United Kingdom
58500.0,MG,GS 1.5,120000.0,9.0,Gasoline,Automatic,2017.0,7.0,December,2023.0,United Kingdom
54000.0,MG,5,80000.0,7.0,Gasoline,Automatic,2021.0,3.0,December,2023.0,United Kingdom
77000.0,MG,ZS,59500.0,7.0,Gasoline,Automatic,2020.0,4.0,November,2023.0,United Kingdom
61000.0,MG,GS AWD,100000.0,13.0,Gasoline,Automatic,2017.0,7.0,December,2023.0,United Kingdom
77000.0,MG,ZS,27000.0,7.0,Gasoline,Manual,2022.0,2.0,December,2023.0,United Kingdom
66500.0,MG,3 TROPHY,17000.0,7.0,Gasoline,Automatic,2022.0,2.0,December,2023.0,United Kingdom
64000.0,MG,GS 1.5T LUXE AWD BVA,67000.0,9.0,Gasoline,Automatic,2019.0,5.0,December,2023.0,United Kingdom
61000.0,MG,GS AWD,100000.0,13.0,Gasoline,Automatic,2017.0,7.0,February,2024.0,United Kingdom
36500.0,MG,GT,191000.0,6.0,Gasoline,Manual,2017.0,7.0,February,2024.0,United Kingdom
85000.0,MG,6,20000.0,9.0,Gasoline,Automatic,2021.0,3.0,February,2024.0,United Kingdom
53000.0,MG,5,23000.0,6.0,Gasoline,Manual,2021.0,3.0,February,2024.0,United Kingdom
68000.0,MG,ZS,40000.0,7.0,Gasoline,Automatic,2019.0,5.0,February,2024.0,United Kingdom
73000.0,MG,ZS,27000.0,7.0,Gasoline,Manual,2022.0,2.0,February,2024.0,United Kingdom
83500.0,MG,6,30000.0,9.0,Gasoline,Automatic,2022.0,2.0,February,2024.0,United Kingdom
55000.0,MG,ZS,95000.0,7.0,Gasoline,Manual,2019.0,5.0,February,2024.0,United Kingdom
72000.0,MG,ZS,79000.0,7.0,Gasoline,Automatic,2020.0,4.0,February,2024.0,United Kingdom
76900.0,MG,ZS,28000.0,7.0,Gasoline,Automatic,2021.0,3.0,February,2024.0,United Kingdom
58000.0,MG,GS,160000.0,9.0,Gasoline,Automatic,2017.0,7.0,February,2024.0,United Kingdom
80000.0,MG,ZS,30000.0,7.0,Gasoline,Automatic,2022.0,2.0,February,2024.0,United Kingdom
171950.0,MG,HS,18000.0,15.0,Gasoline,Automatic,2022.0,2.0,February,2024.0,United Kingdom
54000.0,MG,GS,58000.0,13.0,Gasoline,Automatic,2017.0,7.0,February,2024.0,United Kingdom
65000.0,MG,GS,100000.0,9.0,Gasoline,Automatic,2018.0,6.0,February,2024.0,United Kingdom
70000.0,MG,ZS,60000.0,7.0,Gasoline,Automatic,2020.0,4.0,February,2024.0,United Kingdom
62000.0,MG,GS AWD,115000.0,9.0,Gasoline,Automatic,2017.0,7.0,February,2024.0,United Kingdom
68000.0,MG,ZS,97000.0,7.0,Gasoline,Automatic,2021.0,3.0,February,2024.0,United Kingdom
72000.0,MG,ZS,60000.0,7.0,Gasoline,Automatic,2020.0,4.0,February,2024.0,United Kingdom
55000.0,MG,5,98000.0,7.0,Gasoline,Automatic,2022.0,2.0,January,2024.0,United Kingdom
60000.0,MG,ZS LUXURY,123000.0,7.0,Gasoline,Automatic,2018.0,6.0,February,2024.0,United Kingdom
133500.0,MG,EHS SUV,48000.0,7.0,Hybrid,Automatic,2022.0,2.0,February,2024.0,United Kingdom
53000.0,MG,ZS,140000.0,7.0,Gasoline,Manual,2019.0,5.0,February,2024.0,United Kingdom
59000.0,MG,5,20000.0,7.0,Gasoline,Automatic,2022.0,2.0,February,2024.0,United Kingdom
75000.0,CHRYSLER,300C,232000.0,14.0,Diesel,Automatic,2009.0,15.0,January,2024.0,United States
13000.0,CHRYSLER,VOYAGER,290000.0,8.0,Diesel,Manual,2000.0,24.0,May,2023.0,United States
27000.0,CHRYSLER,PT CRUISER,210000.0,9.0,Gasoline,Manual,2001.0,23.0,December,2022.0,United States
95000.0,LAND ROVER,RANGE ROVER,240000.0,15.0,Gasoline,Automatic,2012.0,12.0,December,2023.0,United Kingdom
125000.0,LAND ROVER,RANGE ROVER,145000.0,11.0,Diesel,Automatic,2015.0,9.0,November,2023.0,United Kingdom
114900.0,LAND ROVER,RANGE ROVER,190000.0,11.0,Diesel,Automatic,2012.0,12.0,November,2023.0,United Kingdom
114900.0,LAND ROVER,RANGE ROVER,190000.0,8.0,Diesel,Automatic,2012.0,12.0,December,2023.0,United Kingdom
114900.0,LAND ROVER,RANGE ROVER,190000.0,11.0,Gasoline,Automatic,2012.0,12.0,November,2023.0,United Kingdom
105000.0,LAND ROVER,RANGE ROVER,220000.0,15.0,Gasoline,Automatic,2012.0,12.0,November,2023.0,United Kingdom
114900.0,LAND ROVER,RANGE ROVER,190000.0,8.0,Diesel,Automatic,2012.0,12.0,November,2023.0,United Kingdom
75000.0,LAND ROVER,DEFENDER,190000.0,8.0,Diesel,Manual,2006.0,18.0,October,2023.0,United Kingdom
130000.0,LAND ROVER,RANGE ROVER,174000.0,13.0,Diesel,Automatic,2008.0,16.0,October,2023.0,United Kingdom
145000.0,LAND ROVER,RANGE ROVER,171000.0,11.0,Diesel,Automatic,2014.0,10.0,October,2023.0,United Kingdom
125000.0,LAND ROVER,RANGE ROVER,180000.0,11.0,Diesel,Automatic,2012.0,12.0,October,2023.0,United Kingdom
129000.0,LAND ROVER,DISCOVERY,94000.0,8.0,Diesel,Automatic,2015.0,9.0,August,2023.0,United Kingdom
390000.0,LAND ROVER,RANGE ROVER,72000.0,17.0,Hybrid,Automatic,2018.0,6.0,August,2023.0,United Kingdom
67000.0,LAND ROVER,RANGE ROVER,200000.0,23.0,Gasoline,Automatic,2006.0,18.0,August,2023.0,United Kingdom
350000.0,LAND ROVER,RANGE ROVER,94000.0,24.0,Gasoline,Automatic,2016.0,8.0,May,2023.0,United Kingdom
315000.0,LAND ROVER,RANGE ROVER,77000.0,24.0,Gasoline,Automatic,2016.0,8.0,May,2023.0,United Kingdom
114900.0,LAND ROVER,RANGE ROVER,190000.0,8.0,Diesel,Automatic,2012.0,12.0,February,2024.0,United Kingdom
114900.0,LAND ROVER,RANGE ROVER,190000.0,8.0,Gasoline,Automatic,2012.0,12.0,February,2024.0,United Kingdom
114900.0,LAND ROVER,RANGE ROVER,190000.0,11.0,Diesel,Automatic,2012.0,12.0,November,2023.0,United Kingdom
114900.0,LAND ROVER,RANGE ROVER,190000.0,8.0,Diesel,Automatic,2012.0,12.0,November,2023.0,United Kingdom
114900.0,LAND ROVER,RANGE ROVER,190000.0,11.0,Gasoline,Automatic,2012.0,12.0,November,2023.0,United Kingdom
114900.0,LAND ROVER,RANGE ROVER,190000.0,8.0,Diesel,Automatic,2012.0,12.0,December,2023.0,United Kingdom
105000.0,LAND ROVER,RANGE ROVER,220000.0,15.0,Gasoline,Automatic,2012.0,12.0,November,2023.0,United Kingdom
125000.0,LAND ROVER,RANGE ROVER,145000.0,11.0,Diesel,Automatic,2015.0,9.0,November,2023.0,United Kingdom
125000.0,LAND ROVER,RANGE ROVER,180000.0,11.0,Diesel,Automatic,2012.0,12.0,October,2023.0,United Kingdom
75000.0,LAND ROVER,DEFENDER,190000.0,8.0,Diesel,Manual,2006.0,18.0,October,2023.0,United Kingdom
130000.0,LAND ROVER,RANGE ROVER,174000.0,13.0,Diesel,Automatic,2008.0,16.0,October,2023.0,United Kingdom
145000.0,LAND ROVER,RANGE ROVER,171000.0,11.0,Diesel,Automatic,2014.0,10.0,October,2023.0,United Kingdom
129000.0,LAND ROVER,DISCOVERY,94000.0,8.0,Diesel,Automatic,2015.0,9.0,August,2023.0,United Kingdom
390000.0,LAND ROVER,RANGE ROVER,72000.0,17.0,Hybrid,Automatic,2018.0,6.0,August,2023.0,United Kingdom
67000.0,LAND ROVER,RANGE ROVER,200000.0,23.0,Gasoline,Automatic,2006.0,18.0,August,2023.0,United Kingdom
350000.0,LAND ROVER,RANGE ROVER,94000.0,24.0,Gasoline,Automatic,2016.0,8.0,May,2023.0,United Kingdom
98500.0,LAND ROVER,RANGE ROVER,140000.0,16.0,Diesel,Automatic,2010.0,14.0,November,2022.0,United Kingdom
250000.0,LAND ROVER,RANGE ROVER SPORT,70000.0,24.0,Gasoline,Automatic,2016.0,8.0,December,2023.0,United Kingdom
120000.0,LAND ROVER,RANGE ROVER SPORT,249000.0,16.0,Diesel,Automatic,2010.0,14.0,December,2023.0,United Kingdom
145000.0,LAND ROVER,RANGE ROVER EVOQUE,160000.0,8.0,Diesel,Automatic,2017.0,7.0,December,2023.0,United Kingdom
118000.0,LAND ROVER,RANGE ROVER EVOQUE,94000.0,9.0,Diesel,Automatic,2014.0,10.0,December,2023.0,United Kingdom
259000.0,LAND ROVER,RANGE ROVER,90000.0,24.0,Gasoline,Automatic,2016.0,8.0,December,2023.0,United Kingdom
340000.0,LAND ROVER,RANGE ROVER SPORT P400E,80000.0,17.0,Hybrid,Automatic,2020.0,4.0,December,2023.0,United Kingdom
69000.0,LAND ROVER,FREELANDER 4X4,213000.0,10.0,Diesel,Automatic,2009.0,15.0,December,2023.0,United Kingdom
125000.0,LAND ROVER,RANGE ROVER EVOQUE,180000.0,11.0,Diesel,Automatic,2012.0,12.0,December,2023.0,United Kingdom
153000.0,LAND ROVER,DISCOVERY SPORT,88000.0,8.0,Diesel,Automatic,2018.0,6.0,December,2023.0,United Kingdom
238000.0,LAND ROVER,RANGE ROVER SPORT HSE,90000.0,24.0,Gasoline,Automatic,2014.0,10.0,December,2023.0,United Kingdom
69000.0,LAND ROVER,FREELANDER 2,180000.0,11.0,Diesel,Automatic,2009.0,15.0,December,2023.0,United Kingdom
88000.0,LAND ROVER,RANGE ROVER SPORT,196000.0,13.0,Diesel,Automatic,2008.0,16.0,December,2023.0,United Kingdom
220000.0,LAND ROVER,DEFENDER 110 110,95000.0,7.0,Diesel,Manual,2015.0,9.0,December,2023.0,United Kingdom
245000.0,LAND ROVER,RANGE ROVER SPORT,160000.0,15.0,Diesel,Automatic,2014.0,10.0,December,2023.0,United Kingdom
220000.0,LAND ROVER,RANGE ROVER EVOQUE,49000.0,8.0,Hybrid,Automatic,2019.0,5.0,December,2023.0,United Kingdom
245000.0,LAND ROVER,RANGE ROVER SPORT,177000.0,19.0,Diesel,Automatic,2014.0,10.0,December,2023.0,United Kingdom
280000.0,LAND ROVER,RANGE ROVER EVOQUE,18000.0,9.0,Hybrid,Automatic,2022.0,2.0,November,2023.0,United Kingdom
126000.0,LAND ROVER,DISCOVERY,130000.0,8.0,Diesel,Automatic,2017.0,7.0,December,2023.0,United Kingdom
93400.0,LAND ROVER,RANGE ROVER EVOQUE CUIR CAMEL,220000.0,15.0,Gasoline,Automatic,2012.0,12.0,December,2023.0,United Kingdom
120000.0,LAND ROVER,DISCOVERY,170000.0,15.0,Gasoline,Automatic,2015.0,9.0,December,2023.0,United Kingdom
215000.0,LAND ROVER,RANGE ROVER EVOQUE,50000.0,7.0,Diesel,Automatic,2019.0,5.0,November,2023.0,United Kingdom
420000.0,LAND ROVER,DISCOVERY,30000.0,15.0,Diesel,Automatic,2021.0,3.0,December,2023.0,United Kingdom
129000.0,LAND ROVER,DISCOVERY,130000.0,8.0,Diesel,Automatic,2017.0,7.0,December,2023.0,United Kingdom
308000.0,LAND ROVER,RANGE ROVER VELAR,45000.0,16.0,Gasoline,Automatic,2018.0,6.0,November,2023.0,United Kingdom
189000.0,LAND ROVER,RANGE ROVER SUPERCHARGED,52000.0,32.0,Gasoline,Automatic,2010.0,14.0,December,2023.0,United Kingdom
102000.0,LAND ROVER,RANGE ROVER EVOQUE,138500.0,15.0,Gasoline,Automatic,2015.0,9.0,November,2023.0,United Kingdom
155000.0,LAND ROVER,RANGE ROVER EVOQUE,104000.0,15.0,Gasoline,Automatic,2016.0,8.0,December,2023.0,United Kingdom
170000.0,LAND ROVER,RANGE ROVER EVOQUE,34000.0,8.0,Diesel,Automatic,2018.0,6.0,December,2023.0,United Kingdom
145000.0,LAND ROVER,DISCOVERY SPORT,85000.0,15.0,Gasoline,Automatic,2015.0,9.0,December,2023.0,United Kingdom
340000.0,LAND ROVER,RANGE ROVER SPORT P400E,80000.0,17.0,Hybrid,Automatic,2020.0,4.0,December,2023.0,United Kingdom
152000.0,LAND ROVER,DISCOVERY SPORT,115000.0,15.0,Gasoline,Automatic,2015.0,9.0,November,2023.0,United Kingdom
118000.0,LAND ROVER,DISCOVERY SPORT,94000.0,8.0,Diesel,Automatic,2016.0,8.0,December,2023.0,United Kingdom
240000.0,LAND ROVER,RANGE ROVER EVOQUE R-DYNAMIC,61263.0,8.0,Hybrid,Automatic,2020.0,4.0,December,2023.0,United Kingdom
155000.0,LAND ROVER,DISCOVERY SPORT,117000.0,9.0,Diesel,Automatic,2016.0,8.0,December,2023.0,United Kingdom
69000.0,LAND ROVER,DISCOVERY LR3 HSE,185000.0,23.0,Gasoline,Automatic,2007.0,17.0,December,2023.0,United Kingdom
195000.0,LAND ROVER,DISCOVERY SPORT,20000.0,15.0,Gasoline,Automatic,2016.0,8.0,December,2023.0,United Kingdom
153000.0,LAND ROVER,DISCOVERY SDV6,105000.0,17.0,Diesel,Automatic,2014.0,10.0,December,2023.0,United Kingdom
119000.0,LAND ROVER,RANGE ROVER EVOQUE,176000.0,11.0,Diesel,Automatic,2014.0,10.0,December,2023.0,United Kingdom
75000.0,LAND ROVER,DEFENDER 110,190000.0,8.0,Diesel,Manual,2006.0,18.0,December,2023.0,United Kingdom
155000.0,LAND ROVER,RANGE ROVER EVOQUE DYNAMIC,118018.0,8.0,Diesel,Automatic,2016.0,8.0,December,2023.0,United Kingdom
380000.0,LAND ROVER,RANGE ROVER VELAR,50000.0,15.0,Diesel,Automatic,2021.0,3.0,December,2023.0,United Kingdom
240000.0,LAND ROVER,RANGE ROVER SPORT HSE-DYNAMIC,130000.0,24.0,Gasoline,Automatic,2016.0,8.0,December,2023.0,United Kingdom
263000.0,LAND ROVER,RANGE ROVER EVOQUE R-DYNAMIC HYBRIDE,19000.0,11.0,Hybrid,Automatic,2023.0,1.0,December,2023.0,United Kingdom
150000.0,LAND ROVER,RANGE ROVER FR,150000.0,43.0,Gasoline,Automatic,2011.0,13.0,December,2023.0,United Kingdom
380000.0,LAND ROVER,RANGE ROVER SPORT,82000.0,17.0,Gasoline,Automatic,2019.0,5.0,December,2023.0,United Kingdom
125000.0,LAND ROVER,RANGE ROVER EVOQUE 2.2 SD4,145000.0,11.0,Diesel,Automatic,2015.0,9.0,November,2023.0,United Kingdom
245000.0,LAND ROVER,RANGE ROVER SPORT,123000.0,24.0,Gasoline,Automatic,2015.0,9.0,December,2023.0,United Kingdom
297000.0,LAND ROVER,RANGE ROVER SPORT SPORT,79000.0,19.0,Diesel,Automatic,2017.0,7.0,December,2023.0,United Kingdom
130000.0,LAND ROVER,RANGE ROVER SPORT,174000.0,13.0,Diesel,Automatic,2008.0,16.0,December,2023.0,United Kingdom
105000.0,LAND ROVER,RANGE ROVER SPORT,182000.0,11.0,Diesel,Manual,2013.0,11.0,February,2024.0,United Kingdom
32500.0,LAND ROVER,FREELANDER,77000.0,7.0,Gasoline,Manual,2019.0,5.0,February,2024.0,United Kingdom
90000.0,LAND ROVER,RANGE ROVER,178000.0,26.0,Gasoline,Automatic,2001.0,23.0,February,2024.0,United Kingdom
80000.0,LAND ROVER,RANGE ROVER,220000.0,15.0,Gasoline,Automatic,2012.0,12.0,February,2024.0,United Kingdom
33000.0,LAND ROVER,FREELANDER,77000.0,7.0,Gasoline,Manual,2019.0,5.0,November,2023.0,United Kingdom
108000.0,LAND ROVER,RANGE ROVER EVOQUE,200000.0,15.0,Gasoline,Automatic,2013.0,11.0,November,2023.0,United Kingdom
95000.0,LAND ROVER,RANGE ROVER SPORT,240000.0,15.0,Gasoline,Automatic,2012.0,12.0,November,2023.0,United Kingdom
153000.0,LAND ROVER,RANGE ROVER,105000.0,17.0,Diesel,Automatic,2014.0,10.0,November,2023.0,United Kingdom
122000.0,LAND ROVER,RANGE ROVER EVOQUE,128000.0,8.0,Diesel,Manual,2015.0,9.0,November,2023.0,United Kingdom
69000.0,LAND ROVER,RANGE ROVER,185000.0,23.0,Gasoline,Automatic,2007.0,17.0,November,2023.0,United Kingdom
155000.0,LAND ROVER,RANGE ROVER SPORT,135000.0,17.0,Diesel,Automatic,2013.0,11.0,November,2023.0,United Kingdom
125000.0,LAND ROVER,RANGE ROVER EVOQUE,142000.0,11.0,Diesel,Automatic,2015.0,9.0,November,2023.0,United Kingdom
87000.0,LAND ROVER,RANGE ROVER,220000.0,15.0,Gasoline,Automatic,2012.0,12.0,November,2023.0,United Kingdom
120000.0,LAND ROVER,RANGE ROVER,234000.0,11.0,Diesel,Automatic,2015.0,9.0,November,2023.0,United Kingdom
120000.0,LAND ROVER,RANGE ROVER SPORT,234000.0,11.0,Diesel,Automatic,2015.0,9.0,November,2023.0,United Kingdom
255000.0,LAND ROVER,RANGE ROVER SPORT,114000.0,19.0,Diesel,Automatic,2015.0,9.0,November,2023.0,United Kingdom
150000.0,LAND ROVER,RANGE ROVER,117000.0,15.0,Gasoline,Automatic,2016.0,8.0,November,2023.0,United Kingdom
46000.0,LAND ROVER,DEFENDER,290000.0,10.0,Diesel,Manual,1993.0,31.0,November,2023.0,United Kingdom
102000.0,LAND ROVER,RANGE ROVER EVOQUE,138000.0,15.0,Gasoline,Automatic,2016.0,8.0,November,2023.0,United Kingdom
160000.0,LAND ROVER,FREELANDER,88000.0,8.0,Diesel,Automatic,2019.0,5.0,November,2023.0,United Kingdom
132000.0,LAND ROVER,DISCOVERY,108000.0,11.0,Diesel,Automatic,2015.0,9.0,February,2024.0,United Kingdom
199000.0,LAND ROVER,RANGE ROVER EVOQUE R-DYNAMIC,77000.0,12.0,Gasoline,Automatic,2020.0,4.0,February,2024.0,United Kingdom
118000.0,LAND ROVER,DISCOVERY SPORT,94000.0,8.0,Diesel,Automatic,2016.0,8.0,February,2024.0,United Kingdom
115000.0,LAND ROVER,RANGE ROVER EVOQUE,138000.0,15.0,Gasoline,Automatic,2016.0,8.0,February,2024.0,United Kingdom
245000.0,LAND ROVER,RANGE ROVER SPORT,160000.0,15.0,Diesel,Automatic,2014.0,10.0,February,2024.0,United Kingdom
